"data","cidade","casos"
"2020-05-14","São José de Ubá",0
"2020-05-14","São José do Vale do Rio Preto",3
"2020-05-14","São João da Barra",1
"2020-05-14","São João de Meriti",49
"2020-05-14","São Pedro da Aldeia",3
"2020-05-14","São Sebastião do Alto",0
"2020-05-14","Tanguá",5
"2020-05-14","Teresópolis",8
"2020-05-14","Trajano de Moraes",0
"2020-05-14","Três Rios",0
"2020-05-14","Valença",2
"2020-05-14","Vassouras",0
"2020-05-14","Volta Redonda",23
"2020-05-15","Angra dos Reis",2
"2020-05-15","Aperibé",0
"2020-05-15","Araruama",0
"2020-05-15","Areal",0
"2020-05-15","Armação dos Búzios",0
"2020-05-15","Arraial do Cabo",0
"2020-05-15","Barra Mansa",6
"2020-05-15","Barra do Piraí",0
"2020-05-15","Belford Roxo",3
"2020-05-15","Bom Jardim",0
"2020-05-15","Bom Jesus do Itabapoana",0
"2020-05-15","Cabo Frio",1
"2020-05-15","Cachoeiras de Macacu",1
"2020-05-15","Cambuci",0
"2020-05-15","Campos dos Goytacazes",2
"2020-05-15","Cantagalo",0
"2020-05-15","Carapebus",0
"2020-05-15","Cardoso Moreira",0
"2020-05-15","Carmo",0
"2020-05-15","Casimiro de Abreu",0
"2020-05-15","Conceição de Macabu",0
"2020-05-15","Cordeiro",0
"2020-05-15","Duque de Caxias",2
"2020-05-15","Engenheiro Paulo de Frontin",1
"2020-05-15","Guapimirim",0
"2020-05-15","Iguaba Grande",0
"2020-05-15","Itaboraí",3
"2020-05-15","Itaguaí",1
"2020-05-15","Italva",0
"2020-05-15","Itaocara",1
"2020-05-15","Itaperuna",0
"2020-05-15","Itatiaia",0
"2020-05-15","Japeri",0
"2020-05-15","Laje do Muriaé",0
"2020-05-15","Macaé",0
"2020-05-15","Macuco",0
"2020-05-15","Magé",7
"2020-05-15","Mangaratiba",0
"2020-05-15","Maricá",0
"2020-05-15","Mendes",0
"2020-05-15","Mesquita",13
"2020-05-15","Miguel Pereira",0
"2020-05-15","Miracema",0
"2020-05-15","Natividade",0
"2020-05-15","Nilópolis",1
"2020-05-15","Niterói",11
"2020-05-15","Nova Friburgo",0
"2020-05-15","Nova Iguaçu",4
"2020-05-15","Paracambi",0
"2020-05-15","Paraty",0
"2020-05-15","Paraíba do Sul",0
"2020-05-15","Paty do Alferes",0
"2020-05-15","Petrópolis",2
"2020-05-15","Pinheiral",0
"2020-05-15","Piraí",1
"2020-05-15","Porciúncula",0
"2020-05-15","Porto Real",0
"2020-05-15","Quatis",0
"2020-05-15","Queimados",1
"2020-05-15","Quissamã",0
"2020-05-15","Resende",0
"2020-05-15","Rio Bonito",0
"2020-05-15","Rio das Flores",0
"2020-05-15","Rio das Ostras",0
"2020-05-15","Rio de Janeiro",451
"2020-05-15","Santa Maria Madalena",0
"2020-05-15","Santo Antônio de Pádua",0
"2020-05-15","Sapucaia",0
"2020-05-15","Saquarema",0
"2020-05-15","Seropédica",0
"2020-05-15","Silva Jardim",0
"2020-05-15","Sumidouro",0
"2020-05-15","São Fidélis",0
"2020-05-15","São Francisco de Itabapoana",0
"2020-05-15","São Gonçalo",2
"2020-05-15","São José de Ubá",0
"2020-05-15","São José do Vale do Rio Preto",0
"2020-05-15","São João da Barra",0
"2020-05-15","São João de Meriti",4
"2020-05-15","São Pedro da Aldeia",0
"2020-05-15","São Sebastião do Alto",0
"2020-05-15","Tanguá",0
"2020-05-15","Teresópolis",0
"2020-05-15","Trajano de Moraes",0
"2020-05-15","Três Rios",0
"2020-05-15","Valença",0
"2020-05-15","Vassouras",0
"2020-05-15","Volta Redonda",0
"2020-05-16","Angra dos Reis",227
"2020-05-16","Aperibé",3
"2020-05-16","Araruama",1
"2020-05-16","Areal",0
"2020-05-16","Armação dos Búzios",3
"2020-05-16","Arraial do Cabo",0
"2020-05-16","Barra Mansa",0
"2020-05-16","Barra do Piraí",13
"2020-05-16","Belford Roxo",3
"2020-05-16","Bom Jardim",0
"2020-05-16","Bom Jesus do Itabapoana",6
"2020-05-16","Cabo Frio",0
"2020-05-16","Cachoeiras de Macacu",1
"2020-05-16","Cambuci",1
"2020-05-16","Campos dos Goytacazes",20
"2020-05-16","Cantagalo",0
"2020-05-16","Carapebus",0
"2020-05-16","Cardoso Moreira",0
"2020-05-16","Carmo",0
"2020-05-16","Casimiro de Abreu",3
"2020-05-16","Conceição de Macabu",1
"2020-05-16","Cordeiro",0
"2020-05-16","Duque de Caxias",7
"2020-05-16","Engenheiro Paulo de Frontin",3
"2020-05-16","Guapimirim",1
"2020-05-16","Iguaba Grande",0
"2020-05-16","Itaboraí",18
"2020-05-16","Itaguaí",7
"2020-05-16","Italva",0
"2020-05-16","Itaocara",0
"2020-05-16","Itaperuna",6
"2020-05-16","Itatiaia",0
"2020-05-16","Japeri",0
"2020-05-16","Laje do Muriaé",0
"2020-05-16","Macaé",0
"2020-05-16","Macuco",0
"2020-05-16","Magé",6
"2020-05-16","Mangaratiba",0
"2020-05-16","Maricá",16
"2020-05-16","Mendes",0
"2020-05-16","Mesquita",1
"2020-05-16","Miguel Pereira",0
"2020-05-16","Miracema",0
"2020-05-16","Natividade",0
"2020-05-16","Nilópolis",4
"2020-05-16","Niterói",398
"2020-05-16","Nova Friburgo",5
"2020-05-16","Nova Iguaçu",7
"2020-05-16","Paracambi",29
"2020-05-16","Paraty",8
"2020-05-16","Paraíba do Sul",1
"2020-05-16","Paty do Alferes",0
"2020-05-16","Petrópolis",5
"2020-05-16","Pinheiral",8
"2020-05-16","Piraí",16
"2020-05-16","Porciúncula",1
"2020-05-16","Porto Real",0
"2020-05-16","Quatis",0
"2020-05-16","Queimados",0
"2020-05-16","Quissamã",1
"2020-05-16","Resende",35
"2020-05-16","Rio Bonito",0
"2020-05-16","Rio Claro",8
"2020-05-16","Rio das Flores",0
"2020-05-16","Rio das Ostras",19
"2020-05-16","Rio de Janeiro",580
"2020-05-16","Santa Maria Madalena",0
"2020-05-16","Santo Antônio de Pádua",0
"2020-05-16","Sapucaia",0
"2020-05-16","Saquarema",14
"2020-05-16","Seropédica",2
"2020-05-16","Silva Jardim",0
"2020-05-16","Sumidouro",0
"2020-05-16","São Fidélis",0
"2020-05-16","São Francisco de Itabapoana",5
"2020-05-16","São Gonçalo",16
"2020-05-16","São José de Ubá",0
"2020-05-16","São José do Vale do Rio Preto",0
"2020-05-16","São João da Barra",14
"2020-05-16","São João de Meriti",0
"2020-05-16","São Pedro da Aldeia",0
"2020-05-16","São Sebastião do Alto",0
"2020-05-16","Tanguá",8
"2020-05-16","Teresópolis",76
"2020-05-16","Trajano de Moraes",1
"2020-05-16","Três Rios",0
"2020-05-16","Valença",0
"2020-05-16","Vassouras",4
"2020-05-16","Volta Redonda",2
"2020-05-17","Angra dos Reis",0
"2020-05-17","Aperibé",0
"2020-05-17","Araruama",1
"2020-05-17","Areal",0
"2020-05-17","Armação dos Búzios",0
"2020-05-17","Arraial do Cabo",0
"2020-05-17","Barra Mansa",0
"2020-05-17","Barra do Piraí",1
"2020-05-17","Belford Roxo",2
"2020-05-17","Bom Jardim",0
"2020-05-17","Bom Jesus do Itabapoana",0
"2020-05-17","Cabo Frio",0
"2020-05-17","Cachoeiras de Macacu",0
"2020-05-17","Cambuci",0
"2020-05-17","Campos dos Goytacazes",0
"2020-05-17","Cantagalo",0
"2020-05-17","Carapebus",0
"2020-05-17","Cardoso Moreira",0
"2020-05-17","Carmo",0
"2020-05-17","Casimiro de Abreu",0
"2020-05-17","Conceição de Macabu",0
"2020-05-17","Cordeiro",0
"2020-05-17","Duque de Caxias",1
"2020-05-17","Engenheiro Paulo de Frontin",0
"2020-05-17","Guapimirim",0
"2020-05-17","Iguaba Grande",0
"2020-05-17","Itaboraí",-1
"2020-05-17","Itaguaí",0
"2020-05-17","Italva",0
"2020-05-17","Itaocara",0
"2020-05-17","Itaperuna",0
"2020-05-17","Itatiaia",0
"2020-05-17","Japeri",0
"2020-05-17","Laje do Muriaé",0
"2020-05-17","Macaé",0
"2020-05-17","Macuco",0
"2020-05-17","Magé",0
"2020-05-17","Mangaratiba",0
"2020-05-17","Maricá",0
"2020-05-17","Mendes",0
"2020-05-17","Mesquita",0
"2020-05-17","Miguel Pereira",0
"2020-05-17","Miracema",0
"2020-05-17","Natividade",0
"2020-05-17","Nilópolis",0
"2020-05-17","Niterói",0
"2020-05-17","Nova Friburgo",0
"2020-05-17","Nova Iguaçu",5
"2020-05-17","Paracambi",0
"2020-05-17","Paraty",0
"2020-05-17","Paraíba do Sul",0
"2020-05-17","Paty do Alferes",0
"2020-05-17","Petrópolis",0
"2020-05-17","Pinheiral",0
"2020-05-17","Piraí",0
"2020-05-17","Porciúncula",0
"2020-05-17","Porto Real",0
"2020-05-17","Quatis",0
"2020-05-17","Queimados",1
"2020-05-17","Quissamã",0
"2020-05-17","Resende",0
"2020-05-17","Rio Bonito",0
"2020-05-17","Rio Claro",0
"2020-05-17","Rio das Flores",0
"2020-05-17","Rio das Ostras",0
"2020-05-17","Rio de Janeiro",626
"2020-05-17","Santa Maria Madalena",0
"2020-05-17","Santo Antônio de Pádua",0
"2020-05-17","Sapucaia",0
"2020-05-17","Saquarema",0
"2020-05-17","Seropédica",0
"2020-05-17","Silva Jardim",0
"2020-05-17","Sumidouro",0
"2020-05-17","São Fidélis",0
"2020-05-17","São Francisco de Itabapoana",0
"2020-05-17","São Gonçalo",0
"2020-05-17","São José de Ubá",0
"2020-05-17","São José do Vale do Rio Preto",0
"2020-05-17","São João da Barra",0
"2020-05-17","São João de Meriti",1
"2020-05-17","São Pedro da Aldeia",0
"2020-05-17","São Sebastião do Alto",0
"2020-05-17","Tanguá",0
"2020-05-17","Teresópolis",0
"2020-05-17","Trajano de Moraes",0
"2020-05-17","Três Rios",0
"2020-05-17","Valença",0
"2020-05-17","Vassouras",0
"2020-05-17","Volta Redonda",0
"2020-05-18","Angra dos Reis",38
"2020-05-18","Aperibé",0
"2020-05-18","Araruama",11
"2020-05-18","Areal",3
"2020-05-18","Armação dos Búzios",2
"2020-05-18","Arraial do Cabo",12
"2020-05-18","Barra Mansa",34
"2020-05-18","Barra do Piraí",5
"2020-05-18","Belford Roxo",121
"2020-05-18","Bom Jardim",0
"2020-05-18","Bom Jesus do Itabapoana",12
"2020-05-18","Cabo Frio",87
"2020-05-18","Cachoeiras de Macacu",24
"2020-05-18","Cambuci",13
"2020-05-18","Campos dos Goytacazes",181
"2020-05-18","Cantagalo",0
"2020-05-18","Carapebus",0
"2020-05-18","Cardoso Moreira",5
"2020-05-18","Carmo",8
"2020-05-18","Casimiro de Abreu",12
"2020-05-18","Comendador Levy Gasparian",2
"2020-05-18","Conceição de Macabu",4
"2020-05-18","Cordeiro",2
"2020-05-18","Duque de Caxias",236
"2020-05-18","Engenheiro Paulo de Frontin",-1
"2020-05-18","Guapimirim",30
"2020-05-18","Iguaba Grande",15
"2020-05-18","Itaboraí",156
"2020-05-18","Itaguaí",44
"2020-05-18","Italva",8
"2020-05-18","Itaocara",15
"2020-05-18","Itaperuna",14
"2020-05-18","Itatiaia",1
"2020-05-18","Japeri",11
"2020-05-18","Laje do Muriaé",1
"2020-05-18","Macaé",76
"2020-05-18","Macuco",2
"2020-05-18","Magé",101
"2020-05-18","Mangaratiba",17
"2020-05-18","Maricá",26
"2020-05-18","Mendes",1
"2020-05-18","Mesquita",72
"2020-05-18","Miguel Pereira",0
"2020-05-18","Miracema",9
"2020-05-18","Natividade",5
"2020-05-18","Nilópolis",50
"2020-05-18","Niterói",780
"2020-05-18","Nova Friburgo",10
"2020-05-18","Nova Iguaçu",402
"2020-05-18","Paracambi",17
"2020-05-18","Paraty",6
"2020-05-18","Paraíba do Sul",32
"2020-05-18","Paty do Alferes",2
"2020-05-18","Petrópolis",61
"2020-05-18","Pinheiral",0
"2020-05-18","Piraí",18
"2020-05-18","Porciúncula",7
"2020-05-18","Porto Real",0
"2020-05-18","Quatis",0
"2020-05-18","Queimados",258
"2020-05-18","Quissamã",6
"2020-05-18","Resende",9
"2020-05-18","Rio Bonito",7
"2020-05-18","Rio Claro",6
"2020-05-18","Rio das Flores",0
"2020-05-18","Rio das Ostras",54
"2020-05-18","Rio de Janeiro",522
"2020-05-18","Santa Maria Madalena",0
"2020-05-18","Santo Antônio de Pádua",20
"2020-05-18","Sapucaia",7
"2020-05-18","Saquarema",7
"2020-05-18","Seropédica",38
"2020-05-18","Silva Jardim",7
"2020-05-18","Sumidouro",0
"2020-05-18","São Fidélis",62
"2020-05-18","São Francisco de Itabapoana",13
"2020-05-18","São Gonçalo",217
"2020-05-18","São José de Ubá",4
"2020-05-18","São José do Vale do Rio Preto",13
"2020-05-18","São João da Barra",2
"2020-05-18","São João de Meriti",132
"2020-05-18","São Pedro da Aldeia",42
"2020-05-18","São Sebastião do Alto",0
"2020-05-18","Tanguá",-1
"2020-05-18","Teresópolis",41
"2020-05-18","Trajano de Moraes",1
"2020-05-18","Três Rios",41
"2020-05-18","Valença",19
"2020-05-18","Varre-Sai",1
"2020-05-18","Vassouras",3
"2020-05-18","Volta Redonda",97
"2020-05-19","Angra dos Reis",0
"2020-05-19","Aperibé",0
"2020-05-19","Araruama",0
"2020-05-19","Areal",0
"2020-05-19","Armação dos Búzios",0
"2020-05-19","Arraial do Cabo",0
"2020-05-19","Barra Mansa",1
"2020-05-19","Barra do Piraí",5
"2020-05-19","Belford Roxo",2
"2020-05-19","Bom Jardim",0
"2020-05-19","Bom Jesus do Itabapoana",0
"2020-05-19","Cabo Frio",0
"2020-05-19","Cachoeiras de Macacu",0
"2020-05-19","Cambuci",0
"2020-05-19","Campos dos Goytacazes",4
"2020-05-19","Cantagalo",0
"2020-05-19","Carapebus",0
"2020-05-19","Cardoso Moreira",0
"2020-05-19","Carmo",0
"2020-05-19","Casimiro de Abreu",1
"2020-05-19","Comendador Levy Gasparian",0
"2020-05-19","Conceição de Macabu",0
"2020-05-19","Cordeiro",0
"2020-05-19","Duque de Caxias",3
"2020-05-19","Engenheiro Paulo de Frontin",0
"2020-05-19","Guapimirim",1
"2020-05-19","Iguaba Grande",1
"2020-05-19","Itaboraí",3
"2020-05-19","Itaguaí",1
"2020-05-19","Italva",1
"2020-05-19","Itaocara",0
"2020-05-19","Itaperuna",0
"2020-05-19","Itatiaia",0
"2020-05-19","Japeri",0
"2020-05-19","Laje do Muriaé",0
"2020-05-19","Macaé",0
"2020-05-19","Macuco",0
"2020-05-19","Magé",1
"2020-05-19","Mangaratiba",0
"2020-05-19","Maricá",0
"2020-05-19","Mendes",0
"2020-05-19","Mesquita",2
"2020-05-19","Miguel Pereira",0
"2020-05-19","Miracema",0
"2020-05-19","Natividade",0
"2020-05-19","Nilópolis",1
"2020-05-19","Niterói",0
"2020-05-19","Nova Friburgo",2
"2020-05-19","Nova Iguaçu",4
"2020-05-19","Paracambi",0
"2020-05-19","Paraty",1
"2020-05-19","Paraíba do Sul",3
"2020-05-19","Paty do Alferes",0
"2020-05-19","Petrópolis",-2
"2020-05-19","Pinheiral",0
"2020-05-19","Piraí",0
"2020-05-19","Porciúncula",0
"2020-05-19","Porto Real",0
"2020-05-19","Quatis",0
"2020-05-19","Queimados",0
"2020-05-19","Quissamã",0
"2020-05-19","Resende",1
"2020-05-19","Rio Bonito",0
"2020-05-19","Rio Claro",0
"2020-05-19","Rio das Flores",0
"2020-05-19","Rio das Ostras",0
"2020-05-19","Rio de Janeiro",1088
"2020-05-19","Santa Maria Madalena",1
"2020-05-19","Santo Antônio de Pádua",0
"2020-05-19","Sapucaia",0
"2020-05-19","Saquarema",0
"2020-05-19","Seropédica",1
"2020-05-19","Silva Jardim",0
"2020-05-19","Sumidouro",0
"2020-05-19","São Fidélis",0
"2020-05-19","São Francisco de Itabapoana",0
"2020-05-19","São Gonçalo",7
"2020-05-19","São José de Ubá",0
"2020-05-19","São José do Vale do Rio Preto",0
"2020-05-19","São João da Barra",0
"2020-05-19","São João de Meriti",4
"2020-05-19","São Pedro da Aldeia",0
"2020-05-19","São Sebastião do Alto",0
"2020-05-19","Tanguá",2
"2020-05-19","Teresópolis",0
"2020-05-19","Trajano de Moraes",-2
"2020-05-19","Três Rios",0
"2020-05-19","Valença",0
"2020-05-19","Varre-Sai",0
"2020-05-19","Vassouras",1
"2020-05-19","Volta Redonda",1
"2020-05-20","Angra dos Reis",1
"2020-05-20","Aperibé",0
"2020-05-20","Araruama",0
"2020-05-20","Areal",0
"2020-05-20","Armação dos Búzios",0
"2020-05-20","Arraial do Cabo",0
"2020-05-20","Barra Mansa",0
"2020-05-20","Barra do Piraí",0
"2020-05-20","Belford Roxo",2
"2020-05-20","Bom Jardim",0
"2020-05-20","Bom Jesus do Itabapoana",0
"2020-05-20","Cabo Frio",1
"2020-05-20","Cachoeiras de Macacu",0
"2020-05-20","Cambuci",0
"2020-05-20","Campos dos Goytacazes",0
"2020-05-20","Cantagalo",0
"2020-05-20","Carapebus",0
"2020-05-20","Cardoso Moreira",0
"2020-05-20","Carmo",0
"2020-05-20","Casimiro de Abreu",0
"2020-05-20","Comendador Levy Gasparian",0
"2020-05-20","Conceição de Macabu",0
"2020-05-20","Cordeiro",0
"2020-05-20","Duque de Caxias",3
"2020-05-20","Engenheiro Paulo de Frontin",0
"2020-05-20","Guapimirim",1
"2020-05-20","Iguaba Grande",0
"2020-05-20","Itaboraí",2
"2020-05-20","Itaguaí",0
"2020-05-20","Italva",0
"2020-05-20","Itaocara",0
"2020-05-20","Itaperuna",0
"2020-05-20","Itatiaia",-5
"2020-05-20","Japeri",0
"2020-05-20","Laje do Muriaé",0
"2020-05-20","Macaé",0
"2020-05-20","Macuco",0
"2020-05-20","Magé",1
"2020-05-20","Mangaratiba",0
"2020-05-20","Maricá",0
"2020-05-20","Mendes",0
"2020-05-20","Mesquita",1
"2020-05-20","Miguel Pereira",0
"2020-05-20","Miracema",0
"2020-05-20","Natividade",0
"2020-05-20","Nilópolis",4
"2020-05-20","Niterói",0
"2020-05-20","Nova Friburgo",1
"2020-05-20","Nova Iguaçu",7
"2020-05-20","Paracambi",0
"2020-05-20","Paraty",0
"2020-05-20","Paraíba do Sul",0
"2020-05-20","Paty do Alferes",0
"2020-05-20","Petrópolis",1
"2020-05-20","Pinheiral",0
"2020-05-20","Piraí",0
"2020-05-20","Porciúncula",0
"2020-05-20","Porto Real",0
"2020-05-20","Quatis",0
"2020-05-20","Queimados",1
"2020-05-20","Quissamã",0
"2020-05-20","Resende",1
"2020-05-20","Rio Bonito",0
"2020-05-20","Rio Claro",0
"2020-05-20","Rio das Flores",0
"2020-05-20","Rio das Ostras",3
"2020-05-20","Rio de Janeiro",2535
"2020-05-20","Santa Maria Madalena",0
"2020-05-20","Santo Antônio de Pádua",0
"2020-05-20","Sapucaia",0
"2020-05-20","Saquarema",0
"2020-05-20","Seropédica",0
"2020-05-20","Silva Jardim",0
"2020-05-20","Sumidouro",0
"2020-05-20","São Fidélis",0
"2020-05-20","São Francisco de Itabapoana",0
"2020-05-20","São Gonçalo",1
"2020-05-20","São José de Ubá",0
"2020-05-20","São José do Vale do Rio Preto",0
"2020-05-20","São João da Barra",0
"2020-05-20","São João de Meriti",2
"2020-05-20","São Pedro da Aldeia",0
"2020-05-20","São Sebastião do Alto",0
"2020-05-20","Tanguá",1
"2020-05-20","Teresópolis",3
"2020-05-20","Trajano de Moraes",0
"2020-05-20","Três Rios",0
"2020-05-20","Valença",1
"2020-05-20","Varre-Sai",0
"2020-05-20","Vassouras",0
"2020-05-20","Volta Redonda",0
"2020-05-21","Angra dos Reis",0
"2020-05-21","Aperibé",0
"2020-05-21","Araruama",0
"2020-05-21","Areal",0
"2020-05-21","Armação dos Búzios",0
"2020-05-21","Arraial do Cabo",0
"2020-05-21","Barra Mansa",0
"2020-05-21","Barra do Piraí",1
"2020-05-21","Belford Roxo",3
"2020-05-21","Bom Jardim",0
"2020-05-21","Bom Jesus do Itabapoana",0
"2020-05-21","Cabo Frio",2
"2020-05-21","Cachoeiras de Macacu",0
"2020-05-21","Cambuci",0
"2020-05-21","Campos dos Goytacazes",0
"2020-05-21","Cantagalo",0
"2020-05-21","Carapebus",0
"2020-05-21","Cardoso Moreira",0
"2020-05-21","Carmo",0
"2020-05-21","Casimiro de Abreu",3
"2020-05-21","Comendador Levy Gasparian",0
"2020-05-21","Conceição de Macabu",0
"2020-05-21","Cordeiro",0
"2020-05-21","Duque de Caxias",10
"2020-05-21","Engenheiro Paulo de Frontin",0
"2020-05-21","Guapimirim",0
"2020-05-21","Iguaba Grande",0
"2020-05-21","Itaboraí",2
"2020-05-21","Itaguaí",0
"2020-05-21","Italva",0
"2020-05-21","Itaocara",0
"2020-05-21","Itaperuna",0
"2020-05-21","Itatiaia",0
"2020-05-21","Japeri",1
"2020-05-21","Laje do Muriaé",0
"2020-05-21","Macaé",1
"2020-05-21","Macuco",-1
"2020-05-21","Magé",1
"2020-05-21","Mangaratiba",1
"2020-05-21","Maricá",0
"2020-05-21","Mendes",0
"2020-05-21","Mesquita",1
"2020-05-21","Miguel Pereira",0
"2020-05-21","Miracema",0
"2020-05-21","Natividade",0
"2020-05-21","Nilópolis",0
"2020-05-21","Niterói",0
"2020-05-21","Nova Friburgo",0
"2020-05-21","Nova Iguaçu",6
"2020-05-21","Paracambi",0
"2020-05-21","Paraty",0
"2020-05-21","Paraíba do Sul",0
"2020-05-21","Paty do Alferes",0
"2020-05-21","Petrópolis",0
"2020-05-21","Pinheiral",0
"2020-05-21","Piraí",0
"2020-05-21","Porciúncula",0
"2020-05-21","Porto Real",0
"2020-05-21","Quatis",0
"2020-05-21","Queimados",0
"2020-05-21","Quissamã",0
"2020-05-21","Resende",0
"2020-05-21","Rio Bonito",0
"2020-05-21","Rio Claro",0
"2020-05-21","Rio das Flores",0
"2020-05-21","Rio das Ostras",0
"2020-05-21","Rio de Janeiro",1677
"2020-05-21","Santa Maria Madalena",0
"2020-05-21","Santo Antônio de Pádua",0
"2020-05-21","Sapucaia",0
"2020-05-21","Saquarema",0
"2020-05-21","Seropédica",0
"2020-05-21","Silva Jardim",0
"2020-05-21","Sumidouro",0
"2020-05-21","São Fidélis",0
"2020-05-21","São Francisco de Itabapoana",0
"2020-05-21","São Gonçalo",2
"2020-05-21","São José de Ubá",0
"2020-05-21","São José do Vale do Rio Preto",0
"2020-05-21","São João da Barra",0
"2020-05-21","São João de Meriti",2
"2020-05-21","São Pedro da Aldeia",0
"2020-05-21","São Sebastião do Alto",0
"2020-05-21","Tanguá",1
"2020-05-21","Teresópolis",3
"2020-05-21","Trajano de Moraes",0
"2020-05-21","Três Rios",0
"2020-05-21","Valença",0
"2020-05-21","Varre-Sai",0
"2020-05-21","Vassouras",0
"2020-05-21","Volta Redonda",1
"2020-05-22","Angra dos Reis",0
"2020-05-22","Aperibé",0
"2020-05-22","Araruama",0
