"city","city_ibge_code","date","epidemiological_week","estimated_population","estimated_population_2019","last_available_confirmed","last_available_confirmed_per_100k_inhabitants","last_available_date","last_available_death_rate","last_available_deaths","new_confirmed","new_deaths"
"Teresópolis",3305802,"2020-04-02",14,184240,182594,1,0.54277,"2020-04-02",0,0,0,0
"Valença",3306107,"2020-04-02",14,76869,76523,1,1.30091,"2020-04-02",0,0,0,0
"Volta Redonda",3306305,"2020-04-02",14,273988,273012,43,15.69412,"2020-04-02",0.0465,2,31,1
"Angra dos Reis",3300100,"2020-04-03",14,207044,203785,1,0.48299,"2020-04-03",0,0,0,0
"Araruama",3300209,"2020-04-03",14,134293,132400,1,0.74464,"2020-04-03",0,0,1,0
"Arraial do Cabo",3300258,"2020-04-03",14,30593,30349,1,3.26872,"2020-04-03",1,1,0,0
"Barra Mansa",3300407,"2020-04-03",14,184833,184412,3,1.62309,"2020-04-03",0,0,1,0
"Barra do Piraí",3300308,"2020-04-03",14,100764,100374,2,1.98484,"2020-04-03",0,0,2,0
"Belford Roxo",3300456,"2020-04-03",14,513118,510906,3,0.58466,"2020-04-03",0.3333,1,0,0
"Campos dos Goytacazes",3301009,"2020-04-03",14,511168,507548,1,0.19563,"2020-04-03",0,0,0,0
"Duque de Caxias",3301702,"2020-04-03",14,924624,919596,9,0.97337,"2020-04-03",0,0,0,0
"Guapimirim",3301850,"2020-04-03",14,61388,60517,1,1.62898,"2020-04-03",0,0,0,0
"Iguaba Grande",3301876,"2020-04-03",14,28837,28310,1,3.46777,"2020-04-03",0,0,1,0
"Itaboraí",3301900,"2020-04-03",14,242543,240592,6,2.47379,"2020-04-03",0,0,0,0
"Itaguaí",3302007,"2020-04-03",14,134819,133019,2,1.48347,"2020-04-03",0,0,1,0
"Macaé",3302403,"2020-04-03",14,261501,256672,2,0.76482,"2020-04-03",0,0,1,0
"Magé",3302502,"2020-04-03",14,246433,245071,4,1.62316,"2020-04-03",0,0,1,0
"Mangaratiba",3302601,"2020-04-03",14,45220,44468,1,2.21141,"2020-04-03",0,0,0,0
"Maricá",3302700,"2020-04-03",14,164504,161207,5,3.03944,"2020-04-03",0,0,2,0
"Mesquita",3302858,"2020-04-03",14,176569,176103,0,NA,"2020-04-03",0,0,-1,0
"Miguel Pereira",3302908,"2020-04-03",14,25581,25538,1,3.90915,"2020-04-03",1,1,0,0
"Nilópolis",3303203,"2020-04-03",14,162693,162485,1,0.61465,"2020-04-03",0,0,1,0
"Niterói",3303302,"2020-04-03",14,515317,513584,65,12.6136,"2020-04-03",0.0154,1,2,0
"Nova Iguaçu",3303500,"2020-04-03",14,823302,821128,11,1.33608,"2020-04-03",0,0,3,0
"Petrópolis",3303906,"2020-04-03",14,306678,306191,13,4.23897,"2020-04-03",0.0769,1,0,0
"Porciúncula",3304102,"2020-04-03",14,18960,18847,1,5.27426,"2020-04-03",0,0,1,0
"Queimados",3304144,"2020-04-03",14,151335,150319,2,1.32157,"2020-04-03",0,0,1,0
"Resende",3304201,"2020-04-03",14,132312,131341,2,1.51158,"2020-04-03",0,0,0,0
"Rio Bonito",3304300,"2020-04-03",14,60573,60201,2,3.3018,"2020-04-03",0.5,1,0,0
"Rio das Ostras",3304524,"2020-04-03",14,155193,150674,3,1.93308,"2020-04-03",0.3333,1,0,0
"Rio de Janeiro",3304557,"2020-04-03",14,6747815,6718903,867,12.8486,"2020-04-03",0.0415,36,69,5
"Seropédica",3305554,"2020-04-03",14,83092,82312,1,1.20349,"2020-04-03",0,0,0,0
"São Gonçalo",3304904,"2020-04-03",14,1091737,1084839,10,0.91597,"2020-04-03",0.1,1,0,0
"São João de Meriti",3305109,"2020-04-03",14,472906,472406,3,0.63438,"2020-04-03",0.3333,1,0,1
"São Pedro da Aldeia",3305208,"2020-04-03",14,106049,104476,1,0.94296,"2020-04-03",0,0,0,0
"Teresópolis",3305802,"2020-04-03",14,184240,182594,1,0.54277,"2020-04-03",0,0,0,0
"Três Rios",3306008,"2020-04-03",14,82142,81804,1,1.2174,"2020-04-03",0,0,1,0
"Valença",3306107,"2020-04-03",14,76869,76523,1,1.30091,"2020-04-03",0,0,0,0
"Volta Redonda",3306305,"2020-04-03",14,273988,273012,44,16.0591,"2020-04-03",0.0455,2,1,0
"Angra dos Reis",3300100,"2020-04-04",14,207044,203785,2,0.96598,"2020-04-04",0,0,1,0
"Araruama",3300209,"2020-04-04",14,134293,132400,1,0.74464,"2020-04-04",0,0,0,0
"Arraial do Cabo",3300258,"2020-04-04",14,30593,30349,1,3.26872,"2020-04-04",1,1,0,0
"Barra Mansa",3300407,"2020-04-04",14,184833,184412,3,1.62309,"2020-04-04",0,0,0,0
"Barra do Piraí",3300308,"2020-04-04",14,100764,100374,2,1.98484,"2020-04-04",0,0,0,0
"Belford Roxo",3300456,"2020-04-04",14,513118,510906,7,1.36421,"2020-04-04",0.2857,2,4,1
"Campos dos Goytacazes",3301009,"2020-04-04",14,511168,507548,1,0.19563,"2020-04-04",0,0,0,0
"Duque de Caxias",3301702,"2020-04-04",14,924624,919596,13,1.40598,"2020-04-04",0.2308,3,4,3
"Guapimirim",3301850,"2020-04-04",14,61388,60517,2,3.25797,"2020-04-04",0,0,1,0
"Iguaba Grande",3301876,"2020-04-04",14,28837,28310,1,3.46777,"2020-04-04",0,0,0,0
"Itaboraí",3301900,"2020-04-04",14,242543,240592,13,5.35987,"2020-04-04",0,0,7,0
"Itaguaí",3302007,"2020-04-04",14,134819,133019,2,1.48347,"2020-04-04",0,0,0,0
"Macaé",3302403,"2020-04-04",14,261501,256672,6,2.29445,"2020-04-04",0,0,4,0
"Magé",3302502,"2020-04-04",14,246433,245071,5,2.02895,"2020-04-04",0,0,1,0
"Mangaratiba",3302601,"2020-04-04",14,45220,44468,2,4.42282,"2020-04-04",0,0,1,0
"Maricá",3302700,"2020-04-04",14,164504,161207,7,4.25522,"2020-04-04",0.1429,1,2,1
"Mesquita",3302858,"2020-04-04",14,176569,176103,1,0.56635,"2020-04-04",1,1,1,1
"Miguel Pereira",3302908,"2020-04-04",14,25581,25538,1,3.90915,"2020-04-04",1,1,0,0
"Nilópolis",3303203,"2020-04-04",14,162693,162485,1,0.61465,"2020-04-04",0,0,0,0
"Niterói",3303302,"2020-04-04",14,515317,513584,79,15.33037,"2020-04-04",0.0253,2,14,1
"Nova Friburgo",3303401,"2020-04-04",14,191158,190631,1,0.52313,"2020-04-04",0,0,1,0
"Nova Iguaçu",3303500,"2020-04-04",14,823302,821128,19,2.30778,"2020-04-04",0.1053,2,8,2
"Paraíba do Sul",3303708,"2020-04-04",14,44518,44285,2,4.49256,"2020-04-04",0,0,2,0
"Petrópolis",3303906,"2020-04-04",14,306678,306191,13,4.23897,"2020-04-04",0.0769,1,0,0
"Porciúncula",3304102,"2020-04-04",14,18960,18847,1,5.27426,"2020-04-04",0,0,0,0
"Queimados",3304144,"2020-04-04",14,151335,150319,2,1.32157,"2020-04-04",0,0,0,0
"Resende",3304201,"2020-04-04",14,132312,131341,2,1.51158,"2020-04-04",0,0,0,0
"Rio Bonito",3304300,"2020-04-04",14,60573,60201,2,3.3018,"2020-04-04",0.5,1,0,0
"Rio das Ostras",3304524,"2020-04-04",14,155193,150674,3,1.93308,"2020-04-04",0.3333,1,0,0
"Rio de Janeiro",3304557,"2020-04-04",14,6747815,6718903,982,14.55286,"2020-04-04",0.0387,38,115,2
"Seropédica",3305554,"2020-04-04",14,83092,82312,1,1.20349,"2020-04-04",0,0,0,0
"São Gonçalo",3304904,"2020-04-04",14,1091737,1084839,10,0.91597,"2020-04-04",0.1,1,0,0
"São João de Meriti",3305109,"2020-04-04",14,472906,472406,4,0.84583,"2020-04-04",0.25,1,1,0
"São Pedro da Aldeia",3305208,"2020-04-04",14,106049,104476,1,0.94296,"2020-04-04",0,0,0,0
"Teresópolis",3305802,"2020-04-04",14,184240,182594,4,2.17108,"2020-04-04",0,0,3,0
"Três Rios",3306008,"2020-04-04",14,82142,81804,1,1.2174,"2020-04-04",0,0,0,0
"Valença",3306107,"2020-04-04",14,76869,76523,2,2.60183,"2020-04-04",0,0,1,0
"Volta Redonda",3306305,"2020-04-04",14,273988,273012,45,16.42408,"2020-04-04",0.0444,2,1,0
"Angra dos Reis",3300100,"2020-04-05",15,207044,203785,3,1.44897,"2020-04-05",0,0,1,0
"Araruama",3300209,"2020-04-05",15,134293,132400,1,0.74464,"2020-04-05",0,0,0,0
"Arraial do Cabo",3300258,"2020-04-05",15,30593,30349,1,3.26872,"2020-04-05",1,1,0,0
"Barra Mansa",3300407,"2020-04-05",15,184833,184412,3,1.62309,"2020-04-05",0,0,0,0
"Barra do Piraí",3300308,"2020-04-05",15,100764,100374,2,1.98484,"2020-04-05",0,0,0,0
"Belford Roxo",3300456,"2020-04-05",15,513118,510906,15,2.9233,"2020-04-05",0.1333,2,8,0
"Campos dos Goytacazes",3301009,"2020-04-05",15,511168,507548,2,0.39126,"2020-04-05",0,0,1,0
"Duque de Caxias",3301702,"2020-04-05",15,924624,919596,20,2.16304,"2020-04-05",0.15,3,7,0
"Guapimirim",3301850,"2020-04-05",15,61388,60517,2,3.25797,"2020-04-05",0,0,0,0
"Iguaba Grande",3301876,"2020-04-05",15,28837,28310,1,3.46777,"2020-04-05",0,0,0,0
"Itaboraí",3301900,"2020-04-05",15,242543,240592,14,5.77217,"2020-04-05",0.0714,1,1,1
"Itaguaí",3302007,"2020-04-05",15,134819,133019,2,1.48347,"2020-04-05",0,0,0,0
"Itaperuna",3302205,"2020-04-05",15,103800,103224,1,0.96339,"2020-04-05",0,0,1,0
"Macaé",3302403,"2020-04-05",15,261501,256672,6,2.29445,"2020-04-05",0,0,0,0
"Magé",3302502,"2020-04-05",15,246433,245071,5,2.02895,"2020-04-05",0,0,0,0
"Mangaratiba",3302601,"2020-04-05",15,45220,44468,2,4.42282,"2020-04-05",0,0,0,0
"Maricá",3302700,"2020-04-05",15,164504,161207,8,4.8631,"2020-04-05",0.125,1,1,0
"Mesquita",3302858,"2020-04-05",15,176569,176103,5,2.83175,"2020-04-05",0.2,1,4,0
"Miguel Pereira",3302908,"2020-04-05",15,25581,25538,1,3.90915,"2020-04-05",1,1,0,0
"Nilópolis",3303203,"2020-04-05",15,162693,162485,4,2.45862,"2020-04-05",0,0,3,0
"Niterói",3303302,"2020-04-05",15,515317,513584,87,16.88281,"2020-04-05",0.023,2,8,0
"Nova Friburgo",3303401,"2020-04-05",15,191158,190631,2,1.04625,"2020-04-05",0,0,1,0
"Nova Iguaçu",3303500,"2020-04-05",15,823302,821128,29,3.5224,"2020-04-05",0.069,2,10,0
"Paraíba do Sul",3303708,"2020-04-05",15,44518,44285,2,4.49256,"2020-04-05",0,0,0,0
"Petrópolis",3303906,"2020-04-05",15,306678,306191,13,4.23897,"2020-04-05",0.0769,1,0,0
"Porciúncula",3304102,"2020-04-05",15,18960,18847,1,5.27426,"2020-04-05",0,0,0,0
"Queimados",3304144,"2020-04-05",15,151335,150319,2,1.32157,"2020-04-05",0,0,0,0
"Resende",3304201,"2020-04-05",15,132312,131341,2,1.51158,"2020-04-05",0,0,0,0
"Rio Bonito",3304300,"2020-04-05",15,60573,60201,2,3.3018,"2020-04-05",1,2,0,1
"Rio das Ostras",3304524,"2020-04-05",15,155193,150674,3,1.93308,"2020-04-05",0.3333,1,0,0
"Rio de Janeiro",3304557,"2020-04-05",15,6747815,6718903,1068,15.82735,"2020-04-05",0.0393,42,86,4
"Seropédica",3305554,"2020-04-05",15,83092,82312,1,1.20349,"2020-04-05",0,0,0,0
"São Gonçalo",3304904,"2020-04-05",15,1091737,1084839,13,1.19076,"2020-04-05",0.0769,1,3,0
"São João da Barra",3305000,"2020-04-05",15,36423,36102,1,2.74552,"2020-04-05",0,0,1,0
"São João de Meriti",3305109,"2020-04-05",15,472906,472406,10,2.11459,"2020-04-05",0.1,1,6,0
"São Pedro da Aldeia",3305208,"2020-04-05",15,106049,104476,2,1.88592,"2020-04-05",0,0,1,0
"Tanguá",3305752,"2020-04-05",15,34610,34309,1,2.88934,"2020-04-05",0,0,1,0
"Teresópolis",3305802,"2020-04-05",15,184240,182594,7,3.79939,"2020-04-05",0,0,3,0
"Trajano de Moraes",3305901,"2020-04-05",15,10640,10626,1,9.3985,"2020-04-05",0,0,1,0
"Três Rios",3306008,"2020-04-05",15,82142,81804,1,1.2174,"2020-04-05",0,0,0,0
"Valença",3306107,"2020-04-05",15,76869,76523,2,2.60183,"2020-04-05",0,0,0,0
"Volta Redonda",3306305,"2020-04-05",15,273988,273012,45,16.42408,"2020-04-05",0.0444,2,0,0
"Angra dos Reis",3300100,"2020-04-06",15,207044,203785,3,1.44897,"2020-04-06",0,0,0,0
"Araruama",3300209,"2020-04-06",15,134293,132400,1,0.74464,"2020-04-06",0,0,0,0
"Arraial do Cabo",3300258,"2020-04-06",15,30593,30349,1,3.26872,"2020-04-06",1,1,0,0
"Barra Mansa",3300407,"2020-04-06",15,184833,184412,3,1.62309,"2020-04-06",0,0,0,0
"Barra do Piraí",3300308,"2020-04-06",15,100764,100374,2,1.98484,"2020-04-06",0,0,0,0
"Belford Roxo",3300456,"2020-04-06",15,513118,510906,14,2.72842,"2020-04-06",0.2143,3,-1,1
"Campos dos Goytacazes",3301009,"2020-04-06",15,511168,507548,2,0.39126,"2020-04-06",0,0,0,0
"Duque de Caxias",3301702,"2020-04-06",15,924624,919596,21,2.27119,"2020-04-06",0.1429,3,1,0
"Guapimirim",3301850,"2020-04-06",15,61388,60517,2,3.25797,"2020-04-06",0,0,0,0
"Iguaba Grande",3301876,"2020-04-06",15,28837,28310,1,3.46777,"2020-04-06",0,0,0,0
"Itaboraí",3301900,"2020-04-06",15,242543,240592,14,5.77217,"2020-04-06",0.1429,2,0,1
"Itaguaí",3302007,"2020-04-06",15,134819,133019,3,2.22521,"2020-04-06",0,0,1,0
"Itaperuna",3302205,"2020-04-06",15,103800,103224,2,1.92678,"2020-04-06",0,0,1,0
"Macaé",3302403,"2020-04-06",15,261501,256672,6,2.29445,"2020-04-06",0,0,0,0
"Magé",3302502,"2020-04-06",15,246433,245071,5,2.02895,"2020-04-06",0,0,0,0
"Mangaratiba",3302601,"2020-04-06",15,45220,44468,2,4.42282,"2020-04-06",0,0,0,0
"Maricá",3302700,"2020-04-06",15,164504,161207,8,4.8631,"2020-04-06",0.125,1,0,0
"Mesquita",3302858,"2020-04-06",15,176569,176103,6,3.3981,"2020-04-06",0.1667,1,1,0
"Miguel Pereira",3302908,"2020-04-06",15,25581,25538,1,3.90915,"2020-04-06",1,1,0,0
"Nilópolis",3303203,"2020-04-06",15,162693,162485,4,2.45862,"2020-04-06",0,0,0,0
"Niterói",3303302,"2020-04-06",15,515317,513584,92,17.85309,"2020-04-06",0.0217,2,5,0
"Nova Friburgo",3303401,"2020-04-06",15,191158,190631,4,2.09251,"2020-04-06",0,0,2,0
"Nova Iguaçu",3303500,"2020-04-06",15,823302,821128,29,3.5224,"2020-04-06",0.069,2,0,0
"Paraíba do Sul",3303708,"2020-04-06",15,44518,44285,2,4.49256,"2020-04-06",0,0,0,0
"Petrópolis",3303906,"2020-04-06",15,306678,306191,16,5.2172,"2020-04-06",0.0625,1,3,0
"Porciúncula",3304102,"2020-04-06",15,18960,18847,1,5.27426,"2020-04-06",0,0,0,0
"Queimados",3304144,"2020-04-06",15,151335,150319,4,2.64314,"2020-04-06",0,0,2,0
"Resende",3304201,"2020-04-06",15,132312,131341,3,2.26737,"2020-04-06",0,0,1,0
"Rio Bonito",3304300,"2020-04-06",15,60573,60201,2,3.3018,"2020-04-06",1,2,0,0
"Rio das Ostras",3304524,"2020-04-06",15,155193,150674,3,1.93308,"2020-04-06",0.3333,1,0,0
"Rio de Janeiro",3304557,"2020-04-06",15,6747815,6718903,1110,16.44977,"2020-04-06",0.0423,47,42,5
"Seropédica",3305554,"2020-04-06",15,83092,82312,1,1.20349,"2020-04-06",0,0,0,0
"São Gonçalo",3304904,"2020-04-06",15,1091737,1084839,13,1.19076,"2020-04-06",0.0769,1,0,0
"São João da Barra",3305000,"2020-04-06",15,36423,36102,1,2.74552,"2020-04-06",0,0,0,0
"São João de Meriti",3305109,"2020-04-06",15,472906,472406,10,2.11459,"2020-04-06",0.1,1,0,0
"São Pedro da Aldeia",3305208,"2020-04-06",15,106049,104476,2,1.88592,"2020-04-06",0,0,0,0
"Tanguá",3305752,"2020-04-06",15,34610,34309,1,2.88934,"2020-04-06",0,0,0,0
"Teresópolis",3305802,"2020-04-06",15,184240,182594,7,3.79939,"2020-04-06",0,0,0,0
"Trajano de Moraes",3305901,"2020-04-06",15,10640,10626,0,NA,"2020-04-06",0,0,-1,0
"Três Rios",3306008,"2020-04-06",15,82142,81804,1,1.2174,"2020-04-06",0,0,0,0
"Valença",3306107,"2020-04-06",15,76869,76523,2,2.60183,"2020-04-06",0,0,0,0
"Volta Redonda",3306305,"2020-04-06",15,273988,273012,55,20.07387,"2020-04-06",0.0364,2,10,0
"Angra dos Reis",3300100,"2020-04-07",15,207044,203785,4,1.93196,"2020-04-07",0,0,1,0
"Araruama",3300209,"2020-04-07",15,134293,132400,1,0.74464,"2020-04-07",0,0,0,0
"Arraial do Cabo",3300258,"2020-04-07",15,30593,30349,1,3.26872,"2020-04-07",1,1,0,0
"Barra Mansa",3300407,"2020-04-07",15,184833,184412,8,4.32823,"2020-04-07",0,0,5,0
"Barra do Piraí",3300308,"2020-04-07",15,100764,100374,3,2.97725,"2020-04-07",0,0,1,0
"Belford Roxo",3300456,"2020-04-07",15,513118,510906,19,3.70285,"2020-04-07",0.1579,3,5,0
"Bom Jardim",3300506,"2020-04-07",15,27616,27446,1,3.62109,"2020-04-07",0,0,1,0
"Cabo Frio",3300704,"2020-04-07",15,230378,226525,1,0.43407,"2020-04-07",0,0,1,0
"Campos dos Goytacazes",3301009,"2020-04-07",15,511168,507548,3,0.58689,"2020-04-07",0,0,1,0
"Casimiro de Abreu",3301306,"2020-04-07",15,45041,44184,3,6.6606,"2020-04-07",0,0,3,0
"Duque de Caxias",3301702,"2020-04-07",15,924624,919596,33,3.56902,"2020-04-07",0.1515,5,12,2
"Guapimirim",3301850,"2020-04-07",15,61388,60517,3,4.88695,"2020-04-07",0,0,1,0
"Iguaba Grande",3301876,"2020-04-07",15,28837,28310,3,10.4033,"2020-04-07",0.6667,2,2,2
"Itaboraí",3301900,"2020-04-07",15,242543,240592,15,6.18447,"2020-04-07",0.1333,2,1,0
"Itaguaí",3302007,"2020-04-07",15,134819,133019,3,2.22521,"2020-04-07",0,0,0,0
"Itaperuna",3302205,"2020-04-07",15,103800,103224,2,1.92678,"2020-04-07",0,0,0,0
"Japeri",3302270,"2020-04-07",15,105548,104768,1,0.94744,"2020-04-07",0,0,1,0
"Macaé",3302403,"2020-04-07",15,261501,256672,6,2.29445,"2020-04-07",0,0,0,0
"Magé",3302502,"2020-04-07",15,246433,245071,7,2.84053,"2020-04-07",0,0,2,0
"Mangaratiba",3302601,"2020-04-07",15,45220,44468,2,4.42282,"2020-04-07",0,0,0,0
"Maricá",3302700,"2020-04-07",15,164504,161207,9,5.47099,"2020-04-07",0.1111,1,1,0
"Mesquita",3302858,"2020-04-07",15,176569,176103,7,3.96446,"2020-04-07",0.1429,1,1,0
"Miguel Pereira",3302908,"2020-04-07",15,25581,25538,1,3.90915,"2020-04-07",1,1,0,0
"Nilópolis",3303203,"2020-04-07",15,162693,162485,9,5.53189,"2020-04-07",0,0,5,0
"Niterói",3303302,"2020-04-07",15,515317,513584,94,18.2412,"2020-04-07",0.0213,2,2,0
"Nova Friburgo",3303401,"2020-04-07",15,191158,190631,7,3.66189,"2020-04-07",0,0,3,0
"Nova Iguaçu",3303500,"2020-04-07",15,823302,821128,38,4.61556,"2020-04-07",0.0526,2,9,0
"Paraíba do Sul",3303708,"2020-04-07",15,44518,44285,3,6.73885,"2020-04-07",0,0,1,0
"Petrópolis",3303906,"2020-04-07",15,306678,306191,20,6.5215,"2020-04-07",0.05,1,4,0
"Porciúncula",3304102,"2020-04-07",15,18960,18847,1,5.27426,"2020-04-07",0,0,0,0
"Porto Real",3304110,"2020-04-07",15,19974,19683,1,5.00651,"2020-04-07",0,0,1,0
"Quatis",3304128,"2020-04-07",15,14435,14302,2,13.85521,"2020-04-07",0,0,2,0
"Queimados",3304144,"2020-04-07",15,151335,150319,5,3.30393,"2020-04-07",0,0,1,0
"Resende",3304201,"2020-04-07",15,132312,131341,4,3.02316,"2020-04-07",0,0,1,0
"Rio Bonito",3304300,"2020-04-07",15,60573,60201,3,4.9527,"2020-04-07",0.6667,2,1,0
"Rio das Ostras",3304524,"2020-04-07",15,155193,150674,3,1.93308,"2020-04-07",0.3333,1,0,0
"Rio de Janeiro",3304557,"2020-04-07",15,6747815,6718903,1251,18.53933,"2020-04-07",0.0472,59,141,12
"Sapucaia",3305406,"2020-04-07",15,18249,18228,1,5.47975,"2020-04-07",0,0,1,0
"Seropédica",3305554,"2020-04-07",15,83092,82312,2,2.40697,"2020-04-07",0,0,1,0
"São Gonçalo",3304904,"2020-04-07",15,1091737,1084839,22,2.01514,"2020-04-07",0.1364,3,9,2
"São João da Barra",3305000,"2020-04-07",15,36423,36102,1,2.74552,"2020-04-07",0,0,0,0
"São João de Meriti",3305109,"2020-04-07",15,472906,472406,12,2.5375,"2020-04-07",0.0833,1,2,0
"São Pedro da Aldeia",3305208,"2020-04-07",15,106049,104476,3,2.82888,"2020-04-07",0,0,1,0
"Tanguá",3305752,"2020-04-07",15,34610,34309,1,2.88934,"2020-04-07",0,0,0,0
"Teresópolis",3305802,"2020-04-07",15,184240,182594,7,3.79939,"2020-04-07",0,0,0,0
"Trajano de Moraes",3305901,"2020-04-07",15,10640,10626,0,NA,"2020-04-07",0,0,0,0
"Três Rios",3306008,"2020-04-07",15,82142,81804,1,1.2174,"2020-04-07",0,0,0,0
"Valença",3306107,"2020-04-07",15,76869,76523,2,2.60183,"2020-04-07",0,0,0,0
"Volta Redonda",3306305,"2020-04-07",15,273988,273012,58,21.16881,"2020-04-07",0.0345,2,3,0
"Angra dos Reis",3300100,"2020-04-08",15,207044,203785,4,1.93196,"2020-04-08",0,0,0,0
"Araruama",3300209,"2020-04-08",15,134293,132400,1,0.74464,"2020-04-08",0,0,0,0
"Arraial do Cabo",3300258,"2020-04-08",15,30593,30349,1,3.26872,"2020-04-08",1,1,0,0
"Barra Mansa",3300407,"2020-04-08",15,184833,184412,8,4.32823,"2020-04-08",0,0,0,0
"Barra do Piraí",3300308,"2020-04-08",15,100764,100374,3,2.97725,"2020-04-08",0,0,0,0
"Belford Roxo",3300456,"2020-04-08",15,513118,510906,23,4.4824,"2020-04-08",0.1304,3,4,0
"Bom Jardim",3300506,"2020-04-08",15,27616,27446,1,3.62109,"2020-04-08",0,0,0,0
"Cabo Frio",3300704,"2020-04-08",15,230378,226525,3,1.30221,"2020-04-08",0,0,2,0
"Campos dos Goytacazes",3301009,"2020-04-08",15,511168,507548,4,0.78252,"2020-04-08",0,0,1,0
"Casimiro de Abreu",3301306,"2020-04-08",15,45041,44184,3,6.6606,"2020-04-08",0,0,0,0
"Duque de Caxias",3301702,"2020-04-08",15,924624,919596,38,4.10978,"2020-04-08",0.2105,8,5,3
"Guapimirim",3301850,"2020-04-08",15,61388,60517,3,4.88695,"2020-04-08",0,0,0,0
"Iguaba Grande",3301876,"2020-04-08",15,28837,28310,3,10.4033,"2020-04-08",0.6667,2,0,0
"Itaboraí",3301900,"2020-04-08",15,242543,240592,15,6.18447,"2020-04-08",0.1333,2,0,0
"Itaguaí",3302007,"2020-04-08",15,134819,133019,3,2.22521,"2020-04-08",0,0,0,0
"Itaperuna",3302205,"2020-04-08",15,103800,103224,2,1.92678,"2020-04-08",0,0,0,0
"Japeri",3302270,"2020-04-08",15,105548,104768,1,0.94744,"2020-04-08",0,0,0,0
"Macaé",3302403,"2020-04-08",15,261501,256672,6,2.29445,"2020-04-08",0,0,0,0
"Magé",3302502,"2020-04-08",15,246433,245071,7,2.84053,"2020-04-08",0,0,0,0
"Mangaratiba",3302601,"2020-04-08",15,45220,44468,2,4.42282,"2020-04-08",0,0,0,0
"Maricá",3302700,"2020-04-08",15,164504,161207,10,6.07888,"2020-04-08",0.1,1,1,0
"Mesquita",3302858,"2020-04-08",15,176569,176103,9,5.09716,"2020-04-08",0.1111,1,2,0
"Miguel Pereira",3302908,"2020-04-08",15,25581,25538,1,3.90915,"2020-04-08",1,1,0,0
"Nilópolis",3303203,"2020-04-08",15,162693,162485,10,6.14655,"2020-04-08",0,0,1,0
"Niterói",3303302,"2020-04-08",15,515317,513584,106,20.56986,"2020-04-08",0.0189,2,12,0
"Nova Friburgo",3303401,"2020-04-08",15,191158,190631,7,3.66189,"2020-04-08",0,0,0,0
"Nova Iguaçu",3303500,"2020-04-08",15,823302,821128,50,6.07311,"2020-04-08",0.04,2,12,0
"Paraíba do Sul",3303708,"2020-04-08",15,44518,44285,3,6.73885,"2020-04-08",0,0,0,0
"Petrópolis",3303906,"2020-04-08",15,306678,306191,22,7.17365,"2020-04-08",0.0455,1,2,0
"Porciúncula",3304102,"2020-04-08",15,18960,18847,1,5.27426,"2020-04-08",0,0,0,0
"Porto Real",3304110,"2020-04-08",15,19974,19683,1,5.00651,"2020-04-08",0,0,0,0
"Quatis",3304128,"2020-04-08",15,14435,14302,2,13.85521,"2020-04-08",0,0,0,0
"Queimados",3304144,"2020-04-08",15,151335,150319,5,3.30393,"2020-04-08",0,0,0,0
"Resende",3304201,"2020-04-08",15,132312,131341,4,3.02316,"2020-04-08",0,0,0,0
"Rio Bonito",3304300,"2020-04-08",15,60573,60201,3,4.9527,"2020-04-08",0.6667,2,0,0
"Rio das Flores",3304508,"2020-04-08",15,9344,9284,1,10.70205,"2020-04-08",0,0,1,0
"Rio das Ostras",3304524,"2020-04-08",15,155193,150674,3,1.93308,"2020-04-08",0.3333,1,0,0
"Rio de Janeiro",3304557,"2020-04-08",15,6747815,6718903,1449,21.47362,"2020-04-08",0.0504,73,198,14
"Sapucaia",3305406,"2020-04-08",15,18249,18228,1,5.47975,"2020-04-08",0,0,0,0
"Seropédica",3305554,"2020-04-08",15,83092,82312,2,2.40697,"2020-04-08",0,0,0,0
"São Gonçalo",3304904,"2020-04-08",15,1091737,1084839,26,2.38153,"2020-04-08",0.1154,3,4,0
"São João da Barra",3305000,"2020-04-08",15,36423,36102,1,2.74552,"2020-04-08",0,0,0,0
"São João de Meriti",3305109,"2020-04-08",15,472906,472406,17,3.59479,"2020-04-08",0.0588,1,5,0
"São Pedro da Aldeia",3305208,"2020-04-08",15,106049,104476,3,2.82888,"2020-04-08",0,0,0,0
"Tanguá",3305752,"2020-04-08",15,34610,34309,1,2.88934,"2020-04-08",0,0,0,0
"Teresópolis",3305802,"2020-04-08",15,184240,182594,7,3.79939,"2020-04-08",0,0,0,0
"Trajano de Moraes",3305901,"2020-04-08",15,10640,10626,0,NA,"2020-04-08",0,0,0,0
"Três Rios",3306008,"2020-04-08",15,82142,81804,1,1.2174,"2020-04-08",0,0,0,0
"Valença",3306107,"2020-04-08",15,76869,76523,2,2.60183,"2020-04-08",0,0,0,0
"Volta Redonda",3306305,"2020-04-08",15,273988,273012,58,21.16881,"2020-04-08",0.0345,2,0,0
"Angra dos Reis",3300100,"2020-04-09",15,207044,203785,4,1.93196,"2020-04-09",0,0,0,0
"Araruama",3300209,"2020-04-09",15,134293,132400,3,2.23392,"2020-04-09",0,0,2,0
"Arraial do Cabo",3300258,"2020-04-09",15,30593,30349,1,3.26872,"2020-04-09",1,1,0,0
"Barra Mansa",3300407,"2020-04-09",15,184833,184412,8,4.32823,"2020-04-09",0,0,0,0
"Barra do Piraí",3300308,"2020-04-09",15,100764,100374,3,2.97725,"2020-04-09",0,0,0,0
